Date,tws_gldas_mean_mm,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,tws_gldas_sum_mm,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2008-05-28,796.5206015972742,215.3828343898913,3.411071835397268,1.9666411947487563,0.593049787799194,0.3833774013478381,33.73167704642004,21.13218035962888,7387003.902247772,18238.8078234234,5504.446259066111,3558.3526814685133
2008-05-29,794.9840487322883,213.873805507967,3.310724341310833,1.9263393022298656,0.658396860612131,0.37955223807029,34.142616553148855,21.071516383673828,7372753.77238685,17865.044437130553,6110.971137560606,3522.8490759929027
2008-05-30,793.4664436041916,212.54227079121745,3.21558536795674,1.807298314702539,0.8051550114575577,0.3644582997747844,33.82032261326464,21.29961807547878,7358679.365546849,16761.047581771873,7473.120439403197,3382.753296693168
2008-05-31,792.2744870898529,211.6597124211657,3.285945035580349,1.7336340460176276,1.091308907601104,0.3632668876669548,34.143096761012806,21.590691158126003,7347625.053323069,16077.878509759852,10129.084197504852,3371.6950954175463
2008-06-01,791.7835982016849,211.5465544781474,3.4633505859891325,1.8108721691406915,2.062867306125611,0.5005352580098853,33.37923929041829,22.35843574197375,7343072.5054979455,16794.19183017896,19146.69300918404,4645.764124977819
2008-06-02,791.6643680674052,211.78335792073736,3.544462726163448,1.7377365133402125,3.036316415748197,0.5903679548713368,33.08105856053742,22.57085025380358,7341966.754478546,16115.925161735968,28181.85063016205,5479.554579596896
2008-06-03,792.7758792506697,213.15538586049232,3.854554013995354,1.928813421813128,4.536419459713109,0.7702923964465019,31.86876216828914,22.80850398764257,7352275.009446091,17887.989645301615,42105.1952775127,7149.539865348856
2008-06-04,795.0549371122936,215.4780001309753,4.245054600386595,2.251203375286089,7.678124896615134,1.2198010340375167,32.00392526630388,22.682051200368416,7373411.197616872,20877.86315211937,71265.22381983556,11321.695710455677
2008-06-05,798.675951560747,218.73399508720195,4.348338819491408,2.1582678259310315,8.078394796837252,1.0761209041004338,31.25126703564208,22.291106389525552,7406992.812213132,20015.970484978472,74980.36578636541,9988.115343334628
2008-06-06,801.9087737408013,221.1800159090324,4.545466201844654,2.256046535147336,8.155505845240276,1.07763037409583,30.465773434909583,22.24691767102284,7436974.2966988385,20922.779053506616,75696.07908843037,10002.125628204916
