Date,rzsm_gldas_mean_mm,ssm_gldas_mean_mm,et_gldas_mean_mm,ppt_era5_mean_mm,runoff_era5_mean_mm,tmax_era5_degC,tmin_era5_degC,et_gldas_sum_mm,ppt_era5_sum_mm,runoff_era5_sum_mm
2018-09-23,333.24482202218746,31.22081645969967,29.837834149127588,7.150053920045712,0.9518074451314508,26.39627551743834,20.62440957681877,276718.76515463827,66363.88438544197,8834.288517575636
2018-09-24,333.4545399191047,30.91541483652908,30.706001906625826,7.70741109341675,1.771492465854043,27.02230186629844,20.419170981501875,284770.23124300403,71537.04635437379,16442.27057701232
2018-09-25,331.0865580781515,30.21540118589905,30.92446656857236,1.7610614467197168,0.2529247239605702,27.60368473800624,19.752688395087617,286796.292222552,16345.454111627074,2347.544134189102
2018-09-26,327.2966400860956,29.563489118170708,30.71821355732281,0.910707571205971,0.1053642349210031,27.848720203905863,19.24474098121768,284883.48319301085,8452.816250100856,977.947856456626
2018-09-27,323.8648972967771,29.07765875429729,30.19658480096994,1.0183724571502168,0.1152326879968504,28.17759905406153,18.979335033956875,280045.85105772613,9452.11781105049,1069.5428131257786
2018-09-28,320.4975168762803,28.58131660238767,30.497556780646697,0.7052970386609551,0.0781749807416237,28.464117622044835,18.790560784364445,282837.0923437407,6546.279462294037,725.588288114351
2018-09-29,317.1383798834334,28.11823607473218,30.158192618795827,0.4815257299642396,0.062982652071519,28.81471948285802,18.442177330791203,279689.7984974192,4469.325438563692,584.5792894854261
2018-09-30,313.86269988172694,27.67270373044632,31.571001027340905,0.4637159097459854,0.072313454608169,28.94490685360087,18.09043561164903,292792.31110804423,4304.021950910808,671.1839931268316
2018-10-01,310.7270824065826,27.258013121586103,30.076946683509277,0.4466696264934188,0.0953535720092804,28.938978916228542,17.925963270826585,278936.31636550697,4145.805301970126,885.0329660901841
2018-10-02,307.6650998517499,26.84409750365008,29.632947708415603,0.4179886263500131,0.1118692950776193,29.07389011764345,17.97576845133479,274818.6298235218,3879.599955988112,1038.3251717861956
2018-10-03,304.83627499592353,26.494364348623986,28.41328729126183,0.7185885015589991,0.1542400081090901,28.734768768120727,18.044633985259765,263507.3891062511,6669.645400081755,1431.5928495397766
2018-10-04,302.46287557461244,26.243456934478093,27.337826890021788,0.770660560797025,0.1015235164647264,28.325335769569257,17.832038173494084,253533.4723428403,7152.957016697109,942.2998741561302
2018-10-05,299.99280440846235,25.9151265075638,27.068561575914966,0.364259848664284,0.0359876549728973,28.26993983817236,17.43231632945948,251036.2815331382,3380.9113544224274,334.02273614032595
2018-10-06,297.3714332718371,25.54046943340165,27.03428080201358,0.383099713757939,0.0392666345767527,28.26963430231349,16.932146339959427,250718.35854398532,3555.775298512048,364.4568875139837
2018-10-07,294.8763134002313,25.199216896934843,26.40992338387526,0.3930177012250885,0.0468351744196438,27.993314390687512,16.459925431391405,244928.01153358,3647.830013199006,434.7049875586643
2018-10-08,292.3692573665588,24.83706930854275,26.113897596624238,0.2412289846873576,0.0334631443620431,28.23182710780756,16.314651193734328,242182.6416822488,2238.98905228214,310.5912582547056
2018-10-09,289.9229718240349,24.50653256861836,25.537782185577864,0.5018002414543161,0.0457967289543945,28.368249951311043,16.555848366833132,236839.695396854,4657.50518539421,425.0665602730769
2018-10-10,288.2153592681046,24.361742016310085,24.121375278951685,2.3374139524793223,0.1763766978411438,27.76793106573208,17.40455124947741,223703.80999045435,21694.923008673613,1637.0565753357098
2018-10-11,287.6351451291318,24.564930365008063,21.98137658185403,3.973768212865092,0.305907721901366,26.655940140025923,17.307239864604234,203857.2690540804,36882.8958777191,2839.310712323468
2018-10-12,288.13726963557787,24.76316536488294,20.15989840226579,2.5151352493056987,0.2522412632781513,25.70719453844827,16.866419375795665,186964.71612639027,23344.459603404783,2341.200530879639
2018-10-13,287.4341668044272,24.45971047652301,22.165710771383424,1.9048565548166,0.2841831625526884,25.96905720553529,16.079225561238317,205566.80095399695,17680.10165913433,2637.6722126614823
2018-10-14,284.9930771333154,23.93905848147933,24.166994764635906,0.2762134085325866,0.046951150181782,27.04679602778676,15.180522653210868,224126.88921538848,2563.70020625638,435.78142728291306
2018-10-15,282.4799284721935,23.534409378848107,23.34578992820806,0.2175092944006124,0.0471472208736874,27.58673100899525,14.852260547942503,216510.9614929008,2018.8325609534727,437.60127547909264
2018-10-16,280.1582095978191,23.197374948703978,22.246610055345197,0.2625726491735647,0.0621779653796927,28.02858460967248,15.230170813686264,206317.0682102566,2437.09224117603,577.1105157978395
2018-10-17,277.952664295245,22.89031354053836,22.22384434899431,0.4202525936865647,0.0861108662641203,27.894239607657543,15.870697475333843,206105.9369961811,3900.613177462443,799.2459409377159
2018-10-18,275.79849553818536,22.583725072420723,22.38738113774967,0.3904043544853379,0.0820823220558568,27.95835333157265,15.876023427339668,207622.5919254753,3623.573994596173,761.8546366107227
2018-10-19,273.7018879747424,22.29185874644084,21.425676802172877,0.3274442542057141,0.0704599444620729,27.81331157008083,15.740726831647368,198703.6591753764,3039.204021645525,653.9804678921607
2018-10-20,271.68602656250016,22.01899290875295,20.87939898375958,0.3063605617621758,0.0627064641183084,27.619182965970506,15.667517627894918,193637.42941529452,2843.513787223874,582.0158255450865
2018-10-21,269.7389325576134,21.777673857744063,20.600517395722147,0.383344234429779,0.04508163226398,27.41749342306156,15.13565254956892,191051.05641380983,3558.0448396619886,418.4293244399274
